problem,dim,f,normg,iteration,fevals,gevals,success,stopping_criteria
SPIN2LS,102,1.6152856313464963,13.51915045360133,1000,1103,101,False,Max iteration,SPIN2LS,102,10.263192307907042,53.398551861828764,1000,1103,101,False,Max iteration
QING,100,3230.542428052594,6321.4097366951555,1000,1101,101,False,Max iteration,QING,100,512.4473727272749,1390.8930840392427,1000,1101,101,False,Max iteration
LUKSAN21LS,100,96.6675972114238,0.571223154870633,1000,1101,101,False,Max iteration,LUKSAN21LS,100,94.85655260341677,4.5270172208784745,1000,1101,101,False,Max iteration
VANDANMSLS,22,11.641073239168879,0.03273757126730293,1000,1023,101,False,Max iteration,VANDANMSLS,22,12.02560711832547,0.011351601412565838,1000,1023,101,False,Max iteration
SENSORS,100,-2078.9999999964166,0.00787731718630407,707,807,71,False,TR radius too small,SENSORS,100,-2105.999999997606,0.0007415021549202897,432,532,44,False,TR radius too small
COATING,134,49.2522020336561,44.383139759383624,1000,1135,101,False,Max iteration,COATING,134,18.97040874711833,72.76367907965957,1000,1135,101,False,Max iteration
DMN15333LS,99,5650.29549174533,23.331482474872082,67,166,7,False,TR radius too small,DMN15333LS,99,141285.29870935145,1043.9252861761572,47,146,5,False,TR radius too small
DIAMON3DLS,99,1643472.4422060607,4.7313146352603665e-08,2,101,1,True,First order condition met,DIAMON3DLS,99,1643466.8395941472,6.301051305872048e-08,2,101,1,True,First order condition met
LUKSAN22LS,100,24862.49324053439,8912139.216254763,35,135,4,False,TR radius too small,LUKSAN22LS,100,24857.585873347976,788321.9715778938,33,133,4,False,TR radius too small
CHNROSNB,50,3870.389899163238,124291.22661659603,1000,1051,101,False,Max iteration,CHNROSNB,50,3906.250219913986,15825.086299074166,1000,1051,101,False,Max iteration
HYDCAR6LS,29,7.010799888513916,83.7399297166633,1000,1030,101,False,Max iteration,HYDCAR6LS,29,8.983233598106507,7.9925154258612725,1000,1030,101,False,Max iteration
TOINTQOR,50,1175.4722221462976,2.6732485827602432e-05,623,673,63,False,TR radius too small,TOINTQOR,50,1175.4722221462582,3.2699807973646084e-05,360,410,36,False,TR radius too small
STRTCHDV,10,1.6499614303764492e-09,9.504547296157692e-07,523,533,53,True,First order condition met,STRTCHDV,10,4.5893592660248306e-10,9.253603627542471e-07,292,302,30,True,First order condition met
STRATEC,10,,,1,12,1,False,Objective is NaN,STRATEC,10,,,1,12,1,False,Objective is NaN
HILBERTB,10,4.5910735625750954e-14,8.056268287152187e-07,351,361,36,True,First order condition met,HILBERTB,10,2.2122294359026787e-14,2.9011316867117757e-10,143,153,15,True,First order condition met
DMN15332LS,66,15454.70077744926,353479.8638617009,1000,1067,101,False,Max iteration,DMN15332LS,66,5003.000781761223,3.155828250058081,1000,1067,101,False,Max iteration
LUKSAN15LS,100,27015.846760787113,99974156856.62617,27,127,3,False,TR radius too small,LUKSAN15LS,100,27015.846760787113,85981304193.21112,27,127,3,False,TR radius too small
METHANL8LS,31,6.549913546335465,331.2699155681714,1000,1032,101,False,Max iteration,METHANL8LS,31,3.5435591811089,49.86778705066931,1000,1032,101,False,Max iteration
LUKSAN17LS,100,336.5383386529965,5513.574902994187,1000,1101,101,False,Max iteration,LUKSAN17LS,100,310.72106330137035,1989.3305086847024,1000,1101,101,False,Max iteration
TOINTPSP,50,831.9745448459134,730.0820096466973,1000,1051,101,False,Max iteration,TOINTPSP,50,294.1258764584261,361.3228988069394,1000,1051,101,False,Max iteration
METHANB8LS,31,0.0033974119822525566,5.740032490042252,1000,1032,101,False,Max iteration,METHANB8LS,31,0.001251479891379243,0.3489438462297854,1000,1032,101,False,Max iteration
WATSON,12,0.004704401761361833,0.17018237674654232,1000,1013,101,False,Max iteration,WATSON,12,9.655155420169911e-08,6.522027269918939e-07,927,939,93,True,First order condition met
LUKSAN13LS,98,58044.45678641444,6305.567702655909,1000,1099,101,False,Max iteration,LUKSAN13LS,98,60129.84299113301,189409.58007263512,35,133,4,False,TR radius too small
DMN37143LS,99,569.1247882113576,1.2566714130859138e-07,1,100,1,True,First order condition met,DMN37143LS,99,569.1180816903532,2.814771113886249e-07,1,100,1,True,First order condition met
LUKSAN11LS,100,405.23653207055537,37.496635743572966,1000,1101,101,False,Max iteration,LUKSAN11LS,100,402.6743216392424,20.023345010748347,1000,1101,101,False,Max iteration
HATFLDGLS,25,0.012686434945019755,0.04020204321199744,1000,1026,101,False,Max iteration,HATFLDGLS,25,0.0004023545382976223,0.008188362826790037,1000,1026,101,False,Max iteration
DIAMON2DLS,66,1661737.448258477,6.615447181443717e-07,2,68,1,True,First order condition met,DIAMON2DLS,66,1661773.3195711244,9.510524811084706e-07,1,67,1,True,First order condition met
ERRINRSM,50,152873.0719088889,34675558.49330035,29,79,3,False,TR radius too small,ERRINRSM,50,152873.0724054592,167180937.05781654,28,78,3,False,TR radius too small
LUKSAN16LS,100,,,1,102,1,False,Objective is NaN,LUKSAN16LS,100,,,1,102,1,False,Objective is NaN
ERRINROS,50,110181.77545082774,47097309.43909901,30,80,3,False,TR radius too small,ERRINROS,50,110181.77599834498,30223481.159581143,31,81,4,False,TR radius too small
TOINTGOR,50,1374.5386248634177,5.968344890450259,1000,1051,101,False,Max iteration,TOINTGOR,50,1373.9077130279366,0.300311448258235,1000,1051,101,False,Max iteration
OSBORNEB,11,0.31259801409945587,0.26106308085932955,1000,1012,101,False,Max iteration,OSBORNEB,11,0.0401377362939274,3.4605089165314076e-07,982,993,99,True,First order condition met
HYDC20LS,99,764.9200487009566,7.75917362981552e+131,26,125,3,False,TR radius too small,HYDC20LS,99,1341.6625208673881,3.385876669458913e+129,26,125,3,False,TR radius too small
LUKSAN14LS,98,26477.56149954336,721309.7609024474,35,133,4,False,TR radius too small,LUKSAN14LS,98,26479.063400524272,6372824.837400288,35,133,4,False,TR radius too small
MANCINO,100,2.2877400428620554e-05,14.083689692662125,1000,1101,101,False,Max iteration,MANCINO,100,1103212554391.1113,0.0036539425483399545,82,182,9,False,TR radius too small
DMN15103LS,99,1643536.4581679164,1.040016705937139e-07,2,101,1,True,First order condition met,DMN15103LS,99,1643448.0518931146,1.8201296608611933e-07,1,100,1,True,First order condition met
DMN37142LS,66,4057.1977914420286,163310.9617143374,1000,1067,101,False,Max iteration,DMN37142LS,66,2441.0613812781094,133.1289158872468,51,117,6,False,TR radius too small
TRIGON1,10,0.29511420022278645,0.031068738535924557,1000,1011,101,False,Max iteration,TRIGON1,10,0.2951100699345923,6.924657063699428e-08,382,392,39,True,First order condition met
PARKCH,15,,,1,17,1,False,Objective is NaN,PARKCH,15,,,1,17,1,False,Objective is NaN
CHNRSNBM,50,6065.615102268102,34025.6702443483,1000,1051,101,False,Max iteration,CHNRSNBM,50,5254.567762078668,27259.316711380645,1000,1051,101,False,Max iteration
TRIGON2,10,2.8310959344353672,0.16117196908660408,1000,1011,101,False,Max iteration,TRIGON2,10,2.6950218207362786,9.721591763759201e-07,449,459,45,True,First order condition met
LUKSAN12LS,98,32160.0,44437569.282447815,26,124,3,False,TR radius too small,LUKSAN12LS,98,32160.0,9029945.075900419,26,124,3,False,TR radius too small
